ticket_id,customer_id,timestamp,message,category,resolution_time,resolved
ST004135,C0915,2026-04-17 00:00:00,I need help with something.,Other,36.43,False
ST004136,C0915,2026-04-18 13:53:26,The application has become slower recently.,Performance,40.13,True
ST004137,C0916,2026-03-22 21:06:29,The integration keeps failing.,Integration,36.22,False
ST004138,C0916,2026-02-23 00:00:00,I have a question about the product.,Other,14.47,False
ST004139,C0916,2026-03-20 11:37:59,Why was my payment charged twice?,Billing,33.44,True
ST004140,C0916,2026-03-21 02:41:25,Our integration stopped working.,Integration,3.67,True
ST004141,C0916,2026-03-08 14:49:27,I have a question about my invoice.,Billing,49.04,True
ST004142,C0916,2026-04-09 17:43:11,I have a question about my invoice.,Billing,62.33,False
ST004143,C0916,2026-04-16 03:15:07,Something is not working correctly.,Bug,41.15,True
ST004144,C0917,2026-04-18 15:38:14,I cannot access my account.,Account,68.09,True
ST004145,C0917,2026-04-19 08:47:33,It would be useful to have this feature.,Feature Request,5.53,True
ST004146,C0917,2026-03-11 10:39:09,I need help with something.,Other,33.74,False
ST004147,C0917,2026-03-10 00:00:00,I was charged incorrectly this month.,Billing,47.25,False
ST004148,C0917,2026-03-10 00:00:00,The dashboard is loading slowly.,Performance,69.84,False
ST004149,C0917,2026-03-10 00:00:00,Something is not working correctly.,Bug,68.52,True
ST004150,C0917,2026-04-08 18:54:29,The dashboard is loading slowly.,Performance,68.42,True
ST004151,C0917,2026-03-10 00:00:00,The integration is not syncing correctly.,Integration,39.84,False
ST004152,C0918,2026-04-06 00:00:00,I need help changing our account settings.,Account,42.1,True
ST004153,C0919,2026-04-05 00:00:00,I need help with something.,Other,17.93,True
ST004154,C0919,2026-04-05 00:00:00,The dashboard is loading slowly.,Performance,59.52,True
ST004155,C0919,2026-04-05 00:00:00,The application has become slower recently.,Performance,29.71,True
ST004156,C0919,2026-04-05 00:00:00,I was charged incorrectly this month.,Billing,31.06,True
ST004157,C0919,2026-04-05 00:00:00,The application shows an unexpected error.,Bug,3.73,False
ST004158,C0919,2026-04-05 00:00:00,We are having problems connecting our tools.,Integration,40.64,False
ST004159,C0919,2026-04-14 02:33:48,The dashboard is loading slowly.,Performance,13.87,True
ST004160,C0919,2026-04-05 00:00:00,Why was my payment charged twice?,Billing,50.27,False
ST004161,C0920,2026-03-14 00:40:52,I have a question about my invoice.,Billing,53.44,True
ST004162,C0920,2026-03-11 00:00:00,Why was my payment charged twice?,Billing,40.66,True
ST004163,C0921,2026-04-13 00:00:00,I was charged incorrectly this month.,Billing,54.22,False
ST004164,C0921,2026-04-13 00:00:00,The dashboard is loading slowly.,Performance,67.76,False
ST004165,C0921,2026-04-13 00:00:00,I need help with something.,Other,3.88,False
ST004166,C0922,2026-03-19 00:00:00,Something is not working correctly.,Bug,51.3,False
ST004167,C0922,2026-03-19 00:00:00,The dashboard is loading slowly.,Performance,53.06,True
ST004168,C0922,2026-03-19 00:00:00,We are having problems connecting our tools.,Integration,7.4,False
ST004169,C0922,2026-03-19 00:00:00,I have a question about the product.,Other,32.58,True
ST004170,C0922,2026-03-19 00:00:00,I need help with something.,Other,55.85,False
ST004171,C0922,2026-03-19 00:00:00,I have a question about the product.,Other,4.88,False
ST004172,C0922,2026-04-14 13:55:58,The integration is not syncing correctly.,Integration,10.48,False
ST004173,C0923,2026-04-25 00:00:00,I was charged incorrectly this month.,Billing,69.14,False
ST004174,C0923,2026-04-25 00:00:00,The dashboard is loading slowly.,Performance,28.27,True
ST004175,C0924,2026-01-29 00:00:00,Can you add more options to the dashboard?,Feature Request,19.41,True
ST004176,C0924,2026-03-01 05:11:26,We are having problems connecting our tools.,Integration,39.19,False
ST004177,C0925,2026-03-15 05:20:25,Why was my payment charged twice?,Billing,45.84,True
ST004178,C0925,2026-03-04 00:00:00,I was charged incorrectly this month.,Billing,68.02,True
ST004179,C0925,2026-03-29 10:34:59,I cannot access my account.,Account,16.88,True
ST004180,C0925,2026-04-04 17:19:09,The application has become slower recently.,Performance,14.49,True
ST004181,C0925,2026-04-15 10:57:48,I have a question about the product.,Other,12.5,False
ST004182,C0925,2026-04-01 09:48:39,I need help changing our account settings.,Account,71.95,False
ST004183,C0925,2026-03-04 00:00:00,I need help changing our account settings.,Account,49.18,True
ST004184,C0925,2026-03-04 00:00:00,I have a question about the product.,Other,1.52,False
ST004185,C0926,2026-01-29 00:00:00,I cannot access my account.,Account,6.39,True
ST004186,C0926,2026-01-29 00:00:00,Can you add more options to the dashboard?,Feature Request,51.2,True
ST004187,C0927,2026-02-04 00:00:00,I have a question about the product.,Other,24.39,False
ST004188,C0927,2026-03-29 19:11:11,I need help with something.,Other,11.77,True
ST004189,C0928,2026-02-25 00:00:00,Our integration stopped working.,Integration,43.91,True
ST004190,C0929,2026-03-04 00:00:00,I need help with something.,Other,54.7,True
ST004191,C0929,2026-03-04 00:00:00,I need help with something.,Other,6.72,False
ST004192,C0929,2026-04-24 03:32:33,I have a question about the product.,Other,19.5,False
ST004193,C0929,2026-04-21 21:44:12,I found a bug in the dashboard.,Bug,1.66,False
ST004194,C0929,2026-04-01 05:42:11,The dashboard is loading slowly.,Performance,10.31,False
ST004195,C0929,2026-03-04 00:00:00,I was charged incorrectly this month.,Billing,22.94,True
ST004196,C0929,2026-03-23 13:10:31,I cannot access my account.,Account,55.46,True
ST004197,C0929,2026-03-04 00:00:00,Something is not working correctly.,Bug,7.02,True
ST004198,C0930,2026-04-28 10:48:22,I need help changing our account settings.,Account,50.5,True
ST004199,C0930,2026-01-29 13:28:39,I have a question about the product.,Other,19.19,True
ST004200,C0930,2026-03-27 08:44:57,The dashboard is loading slowly.,Performance,58.17,True
ST004201,C0930,2026-01-18 02:59:45,It would be useful to have this feature.,Feature Request,21.74,True
ST004202,C0930,2026-04-15 02:26:15,The application shows an unexpected error.,Bug,8.33,True
ST004203,C0930,2026-02-25 09:22:28,Can you add more options to the dashboard?,Feature Request,53.28,True
ST004204,C0930,2026-02-28 14:14:31,Our integration stopped working.,Integration,4.12,True
ST004205,C0930,2026-04-11 18:07:08,The integration keeps failing.,Integration,39.82,False
ST004206,C0931,2026-02-19 00:00:00,I have a question about the product.,Other,3.26,True
ST004207,C0931,2026-04-23 08:50:31,I have a question about the product.,Other,64.78,False
ST004208,C0931,2026-02-19 00:00:00,I cannot access my account.,Account,26.17,True
ST004209,C0931,2026-02-19 00:00:00,Why was my payment charged twice?,Billing,10.29,True
ST004210,C0931,2026-02-19 00:00:00,I have a question about the product.,Other,42.94,False
ST004211,C0931,2026-02-19 00:00:00,The dashboard is loading slowly.,Performance,27.35,True
ST004212,C0931,2026-02-19 00:00:00,The application shows an unexpected error.,Bug,48.27,False
ST004213,C0931,2026-02-19 00:00:00,I cannot access my account.,Account,1.93,False
ST004214,C0932,2026-04-18 06:42:55,I need help with something.,Other,60.05,True
ST004215,C0932,2026-02-13 00:00:00,The integration is not syncing correctly.,Integration,13.15,True
ST004216,C0932,2026-02-18 18:36:15,I cannot access my account.,Account,27.84,False
ST004217,C0932,2026-03-29 03:37:48,It would be useful to have this feature.,Feature Request,36.8,False
ST004218,C0932,2026-03-25 11:03:44,I need help with something.,Other,25.17,True
ST004219,C0932,2026-03-24 00:17:25,I have a question about the product.,Other,67.07,False
ST004220,C0933,2026-03-27 00:00:00,I need help with something.,Other,12.1,True
ST004221,C0933,2026-04-26 06:48:30,The integration keeps failing.,Integration,4.68,False
ST004222,C0933,2026-04-29 19:59:28,I cannot access my account.,Account,68.91,True
ST004223,C0933,2026-03-27 00:00:00,I cannot access my account.,Account,28.67,True
ST004224,C0934,2026-04-16 18:12:12,I have a question about my invoice.,Billing,38.69,True
ST004225,C0934,2026-03-28 00:00:00,Can you add more options to the dashboard?,Feature Request,48.7,True
ST004226,C0934,2026-04-13 02:20:51,I have a question about the product.,Other,39.03,True
ST004227,C0935,2026-04-13 00:00:00,I found a bug in the dashboard.,Bug,13.1,True
ST004228,C0935,2026-04-13 00:00:00,It would be useful to have this feature.,Feature Request,21.69,False
ST004229,C0935,2026-04-13 00:00:00,The dashboard is loading slowly.,Performance,4.86,True
ST004230,C0935,2026-04-13 00:00:00,The application shows an unexpected error.,Bug,46.35,False
ST004231,C0935,2026-04-29 06:12:24,The application has become slower recently.,Performance,44.11,True
ST004232,C0936,2026-02-21 00:00:00,I need help with something.,Other,34.39,True
ST004233,C0936,2026-02-21 00:00:00,I have a question about my invoice.,Billing,48.96,False
ST004234,C0936,2026-03-26 13:21:11,The integration is not syncing correctly.,Integration,66.42,True
ST004235,C0936,2026-04-02 04:53:30,I cannot access my account.,Account,51.8,True
ST004236,C0937,2026-04-03 00:00:00,The application has become slower recently.,Performance,54.88,True
ST004237,C0937,2026-04-03 00:00:00,The dashboard is loading slowly.,Performance,6.46,False
ST004238,C0937,2026-04-28 04:13:05,I have a question about the product.,Other,2.7,False
ST004239,C0937,2026-04-03 00:00:00,I need help with something.,Other,13.83,True
ST004240,C0938,2026-04-03 19:57:07,Why was my payment charged twice?,Billing,13.85,False
ST004241,C0939,2026-04-18 00:00:00,I cannot access my account.,Account,15.05,True
ST004242,C0940,2026-03-01 00:00:00,I need help with something.,Other,61.99,False
ST004243,C0941,2026-04-28 00:00:00,Our integration stopped working.,Integration,16.84,True
ST004244,C0941,2026-04-28 00:00:00,I have a question about the product.,Other,53.09,True
ST004245,C0941,2026-04-28 00:00:00,The application shows an unexpected error.,Bug,6.85,True
ST004246,C0941,2026-04-28 00:00:00,I need help with something.,Other,47.18,True
ST004247,C0941,2026-04-28 00:00:00,The integration keeps failing.,Integration,20.44,True
ST004248,C0941,2026-04-28 00:00:00,I found a bug in the dashboard.,Bug,36.38,True
ST004249,C0941,2026-04-28 00:00:00,I have a question about the product.,Other,3.6,True
ST004250,C0941,2026-04-28 00:00:00,I need help with something.,Other,33.16,True
ST004251,C0942,2026-04-29 20:17:51,The application shows an unexpected error.,Bug,2.07,False
ST004252,C0942,2026-04-23 23:39:14,The application has become slower recently.,Performance,42.55,True
ST004253,C0942,2026-01-17 00:00:00,The dashboard is loading slowly.,Performance,68.36,True
ST004254,C0942,2026-01-31 13:04:43,Our integration stopped working.,Integration,6.67,False
ST004255,C0942,2026-04-19 15:25:47,Can you add more options to the dashboard?,Feature Request,29.91,True
ST004256,C0943,2026-04-23 09:34:26,I have a question about the product.,Other,44.52,False
ST004257,C0943,2026-03-21 00:00:00,Something is not working correctly.,Bug,4.68,True
ST004258,C0944,2026-04-23 01:53:40,The integration keeps failing.,Integration,20.39,False
ST004259,C0944,2026-03-14 07:11:18,The integration keeps failing.,Integration,66.41,True
ST004260,C0944,2026-03-10 00:00:00,Our integration stopped working.,Integration,5.08,True
ST004261,C0944,2026-03-10 00:00:00,I have a question about my invoice.,Billing,1.77,True
ST004262,C0944,2026-03-21 11:27:52,Why was my payment charged twice?,Billing,39.63,False
ST004263,C0944,2026-03-19 05:42:17,I need help with something.,Other,48.68,True
ST004264,C0944,2026-03-10 00:00:00,I cannot access my account.,Account,37.42,True
ST004265,C0944,2026-04-01 07:52:37,I cannot access my account.,Account,55.8,False
ST004266,C0945,2026-04-08 05:11:44,The dashboard is loading slowly.,Performance,55.95,True
ST004267,C0945,2026-01-27 01:07:59,Why was my payment charged twice?,Billing,48.08,False
ST004268,C0945,2026-04-19 07:21:05,I need help with something.,Other,46.69,True
ST004269,C0946,2026-04-27 00:00:00,The integration is not syncing correctly.,Integration,12.92,True
ST004270,C0946,2026-04-27 00:00:00,Our integration stopped working.,Integration,20.16,True
ST004271,C0947,2026-04-26 10:55:11,I have a question about my invoice.,Billing,8.61,True
ST004272,C0947,2026-04-21 06:07:42,I have a question about the product.,Other,34.51,True
ST004273,C0947,2026-04-03 05:08:46,The integration is not syncing correctly.,Integration,49.12,True
ST004274,C0947,2026-03-03 10:50:07,I need help changing our account settings.,Account,66.02,True
ST004275,C0947,2026-02-20 00:00:00,The integration keeps failing.,Integration,18.86,True
ST004276,C0948,2026-04-17 00:56:32,I need help with something.,Other,66.0,True
ST004277,C0948,2026-03-17 00:00:00,I need help with something.,Other,69.19,True
ST004278,C0949,2026-03-14 00:00:00,The integration is not syncing correctly.,Integration,30.68,True
ST004279,C0949,2026-03-14 00:00:00,I need help with something.,Other,43.77,True
ST004280,C0949,2026-04-09 21:11:27,The dashboard is loading slowly.,Performance,22.91,True
ST004281,C0949,2026-04-21 14:45:36,I need help with something.,Other,25.67,True
ST004282,C0949,2026-03-31 02:32:47,The dashboard is loading slowly.,Performance,15.23,False
ST004283,C0949,2026-03-14 00:00:00,I have a question about the product.,Other,71.8,True
ST004284,C0950,2026-03-26 00:00:00,I need help changing our account settings.,Account,11.14,True
ST004285,C0950,2026-03-26 00:00:00,I need help with something.,Other,43.4,True
ST004286,C0950,2026-04-25 17:25:06,The integration is not syncing correctly.,Integration,9.26,True
ST004287,C0951,2026-02-28 03:15:41,Something is not working correctly.,Bug,17.24,True
ST004288,C0951,2026-02-17 20:00:02,I cannot access my account.,Account,54.65,False
ST004289,C0951,2026-03-21 16:09:20,Our integration stopped working.,Integration,21.39,True
ST004290,C0951,2026-04-04 11:32:26,The application has become slower recently.,Performance,45.9,True
ST004291,C0952,2026-01-18 16:46:43,I found a bug in the dashboard.,Bug,33.76,False
ST004292,C0952,2026-01-29 11:29:26,Can you add more options to the dashboard?,Feature Request,63.44,True
ST004293,C0952,2026-02-13 23:07:18,We are having problems connecting our tools.,Integration,2.67,True
ST004294,C0952,2026-01-29 22:07:41,The application shows an unexpected error.,Bug,33.32,False
ST004295,C0952,2026-03-11 22:09:06,The integration keeps failing.,Integration,22.24,False
ST004296,C0952,2026-02-25 12:09:46,I have a question about the product.,Other,69.6,True
ST004297,C0953,2026-03-24 00:00:00,The integration is not syncing correctly.,Integration,56.53,True
ST004298,C0953,2026-03-24 00:00:00,I need help with something.,Other,26.52,False
ST004299,C0953,2026-03-26 09:33:52,It would be useful to have this feature.,Feature Request,67.96,True
ST004300,C0953,2026-03-24 00:00:00,Can you add more options to the dashboard?,Feature Request,36.86,True
ST004301,C0953,2026-03-24 00:00:00,The dashboard is loading slowly.,Performance,28.97,True
ST004302,C0954,2026-04-29 11:26:11,The integration is not syncing correctly.,Integration,24.53,True
